SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
63845,UTC,192.08333333333334,196.5903902862099,391.5922385904102,0.6861265432098766,25.0,466.870375,0.04592361111111111,0.9998032897491576
71279,UTC,192.08333333333334,36.953213356461404,64.0903986135182,11.500798611111112,0.0,75.64505092592593,1.1208888888888888,0.9707972339922407
63147,UTC,192.08333333333334,250.9390783269075,484.08145692245694,6.7428587962962965,100.0,570.4046331375142,0.2358263888888889,0.9991734676889732
63771,UTC,192.08333333333334,149.50099191258775,289.76275622509587,10.081685956790123,0.0,347.26015919792655,1.0245416666666667,0.994116642711418
64979,UTC,192.08333333333334,8.075265972824514,16.112648757943386,0.0034876543209876546,0.0,19.038475308641974,0.0,1.0
69540,UTC,192.08333333333334,115.52733738074588,214.42147313691507,9.790432098765434,0.0,251.80507831790126,0.0,1.0
67326,UTC,192.08333333333334,192.73682133564617,340.9635648148148,16.614249422632792,25.0,434.7919027777778,0.1380972222222222,0.9993649680536077
70774,UTC,192.08333333333334,62.340302110436554,119.90357019064125,2.503059413580247,0.0,146.95212037037038,0.0,1.0
67165,UTC,192.08333333333334,74.13799508528477,137.84784517619872,7.299386574074074,0.0,156.50632908950618,5.470305555555556,0.9324556215463716
62707,UTC,192.08333333333334,125.257328707719,235.5067735413056,3.028865740740741,5.0,294.3751446759259,0.17913888888888888,0.9987836612883652
65133,UTC,192.08333333333334,14.208486556808328,27.769172453703707,0.6339183987682834,0.0,32.74592361111111,0.1132361111111111,0.9931077902132395
66950,UTC,192.08333333333334,180.63109713790115,339.1789485846332,9.025578703703703,5.0,384.4470941358025,1.3150486111111113,0.9931820753496079
63404,UTC,192.08333333333334,41.987863544376985,72.2900837666089,11.499050925925927,0.0,93.102012345679,0.1787013888888889,0.9961685244090782
66641,UTC,192.08333333333334,152.09711621856027,283.51530618139805,8.9094637345679,5.0,342.95451118827157,0.01878472222222222,0.9998904595637841
68079,UTC,192.08333333333334,76.28737785487135,127.5994878472222,18.286951501154736,0.0,163.69228819444442,2.28425,0.9724750253879383
71476,UTC,192.08333333333334,104.82508528476438,205.64133160023104,2.014969135802469,0.0,236.64424691358028,0.004631944444444444,0.9999608538652979
63401,UTC,192.08333333333334,117.04463492846868,233.28840393851715,0.089320987654321,0.0,264.1240245170205,0.0,1.0
62875,UTC,192.08333333333334,120.68626626192543,240.10267764298092,0.8224074074074075,0.0,285.2411882716049,0.08393055555555555,0.999411684776296
71709,UTC,192.08333333333334,60.002072853425844,113.4652310803004,1.0552353395061727,0.0,141.92479475308645,0.012416666666666668,0.9998250400082901
67232,UTC,192.08333333333334,116.86356750505927,226.20404968226458,7.840246913580247,25.0,270.9627851080247,0.0,1.0
66276,UTC,192.08333333333334,36.83636021971668,71.47510687463895,2.2291435185185184,0.0,85.90379320987654,0.0,1.0
63661,UTC,192.08333333333334,12.249346631974563,24.333079145002888,0.07018518518518518,0.0,28.113585262345676,0.0,1.0
62823,UTC,192.08333333333334,166.58227088753975,313.27080878105147,8.613472222222223,0.0,365.2539101080247,0.5971597222222222,0.9967355037529381
64877,UTC,192.08333333333334,249.38183885429746,467.50714072617853,3.604992283950617,25.0,535.2303433469228,0.17440277777777777,0.9993485198663623
69698,UTC,192.08333333333334,134.636718704828,268.50043327556324,0.2253780864197531,0.0,311.7452816358025,0.0009444444444444444,0.9999939409406408
64477,UTC,192.08333333333334,198.8016854582249,383.04515886770656,5.8079783950617285,0.0,426.35452199074075,0.013569444444444445,0.9999363486868881
66731,UTC,192.08333333333334,88.65732561543726,172.29260791669407,4.064845679012346,0.0,203.78288267209717,1.4602291666666667,0.9857707364346161
